Time[s],Voltage[V]
0.13430000000000153,1.5473
0.13440000000000152,1.5448
0.1345000000000015,1.5368
0.1346000000000015,1.5521
0.13470000000000149,1.5432
0.13480000000000147,1.5440
0.13490000000000146,1.5489
0.13500000000000145,1.5448
0.13510000000000144,1.5481
0.13520000000000143,1.5456
0.13530000000000142,1.5513
0.1354000000000014,1.5513
0.1355000000000014,1.5400
0.13560000000000139,1.5424
0.13570000000000138,1.5440
0.13580000000000136,1.5384
0.13590000000000135,1.5416
0.13600000000000134,1.5416
0.13610000000000133,1.5505
0.13620000000000132,1.5432
0.1363000000000013,1.5497
0.1364000000000013,1.5464
0.1365000000000013,1.5505
0.13660000000000128,1.5473
0.13670000000000126,1.5432
0.13680000000000125,1.5464
0.13690000000000124,1.5464
0.13700000000000123,1.5408
0.13710000000000122,1.5440
0.1372000000000012,1.5481
0.1373000000000012,1.5553
0.1374000000000012,1.5481
0.13750000000000118,1.5464
0.13760000000000117,1.5473
0.13770000000000115,1.5497
0.13780000000000114,1.5440
0.13790000000000113,1.5545
0.13800000000000112,1.5545
0.1381000000000011,1.5529
0.1382000000000011,1.5481
0.1383000000000011,1.5529
0.13840000000000108,1.5505
0.13850000000000107,1.5529
0.13860000000000106,1.5545
0.13870000000000104,1.5440
0.13880000000000103,1.5545
0.13890000000000102,1.5577
0.139000000000001,1.5585
0.139100000000001,1.5497
0.139200000000001,1.5521
0.13930000000000098,1.5440
0.13940000000000097,1.5481
0.13950000000000096,1.5497
0.13960000000000095,1.5448
0.13970000000000093,1.5593
0.13980000000000092,1.5537
0.1399000000000009,1.5626
0.1400000000000009,1.5537
0.1401000000000009,1.5537
0.14020000000000088,1.5513
0.14030000000000087,1.5585
0.14040000000000086,1.5473
0.14050000000000085,1.5497
0.14060000000000084,1.5585
0.14070000000000082,1.5513
0.1408000000000008,1.5545
0.1409000000000008,1.5473
0.1410000000000008,1.5505
0.14110000000000078,1.5569
0.14120000000000077,1.5577
0.14130000000000076,1.5618
0.14140000000000075,1.5513
0.14150000000000074,1.5513
0.14160000000000073,1.5618
0.14170000000000071,1.5553
0.1418000000000007,1.5577
0.1419000000000007,1.5521
0.14200000000000068,1.5561
0.14210000000000067,1.5601
0.14220000000000066,1.5585
0.14230000000000065,1.5601
0.14240000000000064,1.5521
0.14250000000000063,1.5569
0.14260000000000062,1.5658
0.1427000000000006,1.5489
0.1428000000000006,1.5553
0.14290000000000058,1.5601
0.14300000000000057,1.5610
0.14310000000000056,1.5601
0.14320000000000055,1.5545
0.14330000000000054,1.5601
0.14340000000000053,1.5674
0.14350000000000052,1.5561
0.1436000000000005,1.5626
0.1437000000000005,1.5674
0.14380000000000048,1.5682
0.14390000000000047,1.5553
0.14400000000000046,1.5529
0.14410000000000045,1.5569
0.14420000000000044,1.5682
0.14430000000000043,1.5569
0.14440000000000042,1.5642
0.1445000000000004,1.5642
0.1446000000000004,1.5658
0.14470000000000038,1.5666
0.14480000000000037,1.5593
0.14490000000000036,1.5577
0.14500000000000035,1.5577
0.14510000000000034,1.5747
0.14520000000000033,1.5529
0.14530000000000032,1.5690
0.1454000000000003,1.5553
0.1455000000000003,1.5690
0.14560000000000028,1.5593
0.14570000000000027,1.5618
0.14580000000000026,1.5666
0.14590000000000025,1.5698
0.14600000000000024,1.5658
0.14610000000000023,1.5634
0.14620000000000022,1.5690
0.1463000000000002,1.5658
0.1464000000000002,1.5714
0.14650000000000019,1.5690
0.14660000000000017,1.5561
0.14670000000000016,1.5626
0.14680000000000015,1.5674
0.14690000000000014,1.5634
0.14700000000000013,1.5714
0.14710000000000012,1.5698
0.1472000000000001,1.5682
0.1473000000000001,1.5626
0.1474000000000001,1.5666
0.14750000000000008,1.5545
0.14760000000000006,1.5706
0.14770000000000005,1.5787
0.14780000000000004,1.5714
0.14790000000000003,1.5658
0.14800000000000002,1.5593
0.1481,1.5747
0.1482,1.5706
0.1483,1.5650
0.14839999999999998,1.5763
0.14849999999999997,1.5666
0.14859999999999995,1.5755
0.14869999999999994,1.5698
0.14879999999999993,1.5634
0.14889999999999992,1.5682
0.1489999999999999,1.5722
0.1490999999999999,1.5706
0.1491999999999999,1.5730
0.14929999999999988,1.5706
0.14939999999999987,1.5682
0.14949999999999986,1.5674
0.14959999999999984,1.5706
0.14969999999999983,1.5755
0.14979999999999982,1.5722
0.1498999999999998,1.5642
0.1499999999999998,1.5722
0.1500999999999998,1.5730
0.15019999999999978,1.5690
